t,x,y,vx,vy,speed
267.83618807792664,0,62,1,7,7.0710678118654755
267.97054719924927,0,62,-1993,0,1993.0
268.1034269332886,0,62,0,0,0.0
268.236328125,0,62,0,0,0.0
268.36949706077576,0,62,0,0,0.0
268.5140221118927,0,62,0,0,0.0
268.637234210968,0,62,0,0,0.0
268.77308320999146,0,61,0,-7,7.0
268.90837717056274,0,62,0,7,7.0
269.0441782474518,0,62,0,0,0.0
269.1777582168579,0,62,0,0,0.0
269.3017840385437,0,62,0,0,0.0
269.4367139339447,0,62,0,0,0.0
269.5715901851654,0,62,0,0,0.0
269.70809602737427,0,62,0,0,0.0
269.8334560394287,0,61,0,-7,7.0
269.98463201522827,0,62,0,6,6.0
270.1075460910797,0,62,0,0,0.0
270.2443702220917,0,61,0,-7,7.0
270.4247260093689,0,62,0,5,5.0
270.5498752593994,0,62,0,0,0.0
270.6824941635132,0,62,0,0,0.0
270.8168239593506,0,62,0,0,0.0
270.94250893592834,0,62,0,0,0.0
271.0784502029419,0,62,0,0,0.0
271.2035529613495,0,62,0,0,0.0
271.3374161720276,0,62,0,0,0.0
271.4479651451111,0,62,0,0,0.0
271.57369327545166,0,62,0,0,0.0
271.7174561023712,0,61,0,-6,6.0
271.8535039424896,0,61,0,0,0.0
271.96700406074524,0,62,0,8,8.0
272.0906250476837,0,62,0,0,0.0
272.2152681350708,0,62,0,0,0.0
272.35101890563965,0,62,0,0,0.0
272.4751341342926,0,62,0,0,0.0
272.6204102039337,0,62,0,0,0.0
272.74598813056946,0,61,0,-7,7.0
272.8802869319916,0,62,0,7,7.0
273.00347685813904,0,62,0,0,0.0
273.14027214050293,0,61,0,-7,7.0
273.2751259803772,0,62,0,7,7.0
273.4086482524872,0,62,0,0,0.0
273.54505586624146,0,61,0,-7,7.0
273.6799359321594,0,62,0,7,7.0
273.8183341026306,0,62,0,0,0.0
273.9484369754791,0,61,0,-7,7.0
274.0807271003723,0,61,0,0,0.0
274.21617007255554,0,61,0,0,0.0
274.35328912734985,0,61,0,0,0.0
274.48675084114075,0,62,0,7,7.0
274.64502024650574,0,61,1,-6,6.082762530298219
274.77994203567505,0,62,-2035,7,2035.0120392764265
274.88162302970886,0,62,0,0,0.0
275.0043921470642,0,62,0,0,0.0
275.11651706695557,0,62,0,0,0.0
275.25621604919434,0,62,0,0,0.0
275.3862361907959,0,61,0,-7,7.0
275.5137069225311,0,61,0,0,0.0
275.6593589782715,0,61,0,0,0.0
275.7755181789398,0,61,0,0,0.0
275.919890165329,0,61,0,0,0.0
276.0474679470062,0,61,0,0,0.0
276.1870381832123,0,61,0,0,0.0
276.30892300605774,0,61,0,0,0.0
276.4214069843292,0,61,0,0,0.0
276.54690408706665,0,60,0,-7,7.0
276.6804049015045,0,60,0,0,0.0
276.81334018707275,0,61,0,7,7.0
276.9601330757141,0,60,0,-6,6.0
277.08136320114136,0,60,0,0,0.0
277.2059440612793,0,61,0,8,8.0
277.35089921951294,0,60,0,-6,6.0
277.48503589630127,0,59,0,-7,7.0
277.68918800354004,0,61,0,9,9.0
277.88180804252625,0,61,0,0,0.0
278.0179829597473,0,61,0,0,0.0
278.1514811515808,0,61,0,0,0.0
278.27625608444214,0,60,0,-8,8.0
278.3894991874695,0,59,0,-8,8.0
278.5836021900177,0,61,0,10,10.0
278.7191460132599,0,61,0,0,0.0
278.84225821495056,0,61,0,0,0.0
278.9543159008026,0,60,0,-8,8.0
279.07856702804565,0,60,0,0,0.0
279.2156500816345,0,61,0,7,7.0
279.3500039577484,0,60,0,-7,7.0
279.4846701622009,0,60,0,0,0.0
279.6178951263428,0,60,0,0,0.0
279.75257205963135,0,61,0,7,7.0
279.8864731788635,0,59,0,-14,14.0
280.02156805992126,0,59,0,0,0.0
280.1465940475464,0,59,0,0,0.0
280.25541615486145,0,59,0,0,0.0
280.383150100708,0,60,0,7,7.0
280.51728105545044,0,60,0,0,0.0
280.6540729999542,0,59,0,-7,7.0
280.7779381275177,0,59,0,0,0.0
280.91308522224426,0,61,0,14,14.0
281.02848720550537,0,61,0,0,0.0
281.1507611274719,0,60,0,-8,8.0
281.29452991485596,0,60,0,0,0.0
281.41629004478455,0,60,1,0,1.0
281.5494830608368,0,60,-2112,0,2112.0
281.6883339881897,0,59,0,-7,7.0
281.82105803489685,0,59,0,0,0.0
281.94412112236023,0,59,0,0,0.0
282.05458402633667,0,61,0,18,18.0
282.1876149177551,0,60,0,-7,7.0
282.3126771450043,0,59,0,-7,7.0
282.44891119003296,0,59,0,0,0.0
282.58356189727783,0,59,0,0,0.0
282.7194468975067,0,59,0,0,0.0
282.8551330566406,0,60,0,7,7.0
282.9786570072174,0,59,0,-8,8.0
283.0913190841675,0,59,0,0,0.0
283.1924431324005,0,58,0,-9,9.0
283.3140981197357,0,59,0,8,8.0
283.4253349304199,0,59,0,0,0.0
283.55182099342346,0,58,0,-7,7.0
283.6864540576935,0,59,0,7,7.0
283.8212149143219,0,59,0,0,0.0
283.9554579257965,0,59,0,0,0.0
284.08043694496155,0,59,0,0,0.0
284.19171595573425,0,58,0,-8,8.0
284.32433104515076,0,59,0,7,7.0
284.4245159626007,0,59,0,0,0.0
284.5303580760956,0,58,0,-9,9.0
284.65260004997253,0,58,0,0,0.0
284.7585470676422,0,58,0,0,0.0
284.89294815063477,0,59,0,7,7.0
285.0174150466919,0,59,0,0,0.0
285.1310250759125,0,59,0,0,0.0
285.2630350589752,0,59,0,0,0.0
285.42114305496216,0,58,0,-6,6.0
285.5233051776886,0,58,0,0,0.0
285.6599600315094,0,58,0,0,0.0
285.79135608673096,0,58,0,0,0.0
285.9260530471802,0,58,0,0,0.0
286.0819959640503,0,59,0,6,6.0
286.1953661441803,0,59,0,0,0.0
286.3312702178955,0,59,0,0,0.0
286.45752906799316,0,59,0,0,0.0
286.5919280052185,0,59,0,0,0.0
286.72916293144226,0,59,0,0,0.0
286.82976722717285,0,59,0,0,0.0
286.95232605934143,0,58,0,-8,8.0
287.05605006217957,0,58,0,0,0.0
287.15765023231506,0,58,0,0,0.0
287.2945990562439,0,58,0,0,0.0
287.43109798431396,0,59,0,7,7.0
287.56557607650757,0,58,0,-7,7.0
287.69122099876404,0,59,0,7,7.0
287.7998330593109,0,58,1,-9,9.055385138137417
287.92814111709595,0,58,-2243,0,2243.0
288.03661608695984,0,58,0,0,0.0
288.1616590023041,0,58,0,0,0.0
288.28623509407043,0,58,0,0,0.0
288.38791608810425,0,57,0,-9,9.0
288.5363121032715,0,58,0,6,6.0
288.6587481498718,0,58,0,0,0.0
288.78303503990173,0,58,0,0,0.0
288.9274101257324,0,57,0,-6,6.0
289.0297100543976,0,58,0,9,9.0
289.1521940231323,0,58,0,0,0.0
289.26506304740906,0,57,0,-8,8.0
289.3886260986328,0,58,0,8,8.0
289.5011739730835,0,58,0,0,0.0
289.60226821899414,0,58,0,0,0.0
289.73818707466125,0,58,0,0,0.0
289.90695309638977,0,58,0,0,0.0
290.0434491634369,0,58,0,0,0.0
290.167964220047,0,58,0,0,0.0
290.2947840690613,0,58,0,0,0.0
290.428493976593,0,57,0,-7,7.0
290.5754690170288,0,58,0,6,6.0
290.6946020126343,0,58,0,0,0.0
290.7985808849335,0,58,0,0,0.0
290.93295407295227,0,58,0,0,0.0
291.06211400032043,0,57,0,-7,7.0
291.1733160018921,0,58,0,8,8.0
291.2990372180939,0,58,0,0,0.0
291.4339282512665,0,58,0,0,0.0
291.5589520931244,0,58,0,0,0.0
291.6584470272064,0,58,0,0,0.0
291.7930030822754,0,58,0,0,0.0
291.93770694732666,0,57,0,-6,6.0
292.0650632381439,0,58,0,7,7.0
292.1987850666046,0,58,0,0,0.0
292.33219718933105,0,58,0,0,0.0
292.45754408836365,0,58,0,0,0.0
292.60303711891174,0,58,0,0,0.0
292.73820209503174,0,58,0,0,0.0
292.8731460571289,0,58,0,0,0.0
293.00855708122253,0,58,0,0,0.0
293.1355528831482,0,57,0,-7,7.0
293.27107310295105,0,58,0,7,7.0
293.3937590122223,0,58,0,0,0.0
293.49483585357666,0,57,0,-9,9.0
293.642539024353,0,58,0,6,6.0
293.7764091491699,0,58,0,0,0.0
293.8988971710205,0,58,0,0,0.0
294.0098569393158,0,57,0,-9,9.0
294.1452751159668,0,58,0,7,7.0
294.2607390880585,0,58,1,0,1.0
294.4052782058716,0,58,-2035,0,2035.0
294.5322139263153,0,58,0,0,0.0
294.64477801322937,0,57,0,-8,8.0
294.76989006996155,0,58,0,7,7.0
294.90350818634033,0,58,0,0,0.0
295.0057740211487,0,58,0,0,0.0
295.1294701099396,0,58,0,0,0.0
295.2320899963379,0,58,0,0,0.0
295.37881326675415,0,58,0,0,0.0
295.4923188686371,0,57,0,-8,8.0
295.6065242290497,0,57,0,0,0.0
295.7308909893036,0,57,0,0,0.0
295.8324201107025,0,57,0,0,0.0
295.93203020095825,0,57,0,0,0.0
296.0441641807556,0,57,0,0,0.0
296.16627192497253,0,57,0,0,0.0
296.30098605155945,0,58,0,7,7.0
296.43854808807373,0,57,0,-7,7.0
296.5649881362915,0,57,0,0,0.0
296.706032037735,0,57,0,0,0.0
296.84060311317444,0,57,0,0,0.0
296.9656901359558,0,57,0,0,0.0
297.10304498672485,0,57,0,0,0.0
297.2295870780945,0,57,0,0,0.0
297.3654131889343,0,57,0,0,0.0
297.4995880126953,0,57,0,0,0.0
297.6030550003052,0,57,0,0,0.0
297.7388210296631,0,57,0,0,0.0
297.86501288414,0,57,0,0,0.0
297.97620606422424,0,57,0,0,0.0
298.10082030296326,0,57,0,0,0.0
298.2123692035675,0,57,0,0,0.0
298.33710408210754,0,57,0,0,0.0
298.43815207481384,0,57,0,0,0.0
298.56140995025635,0,57,0,0,0.0
298.67392921447754,0,58,0,8,8.0
298.79750394821167,0,57,0,-8,8.0
298.89767122268677,0,57,0,0,0.0
298.9990620613098,0,57,0,0,0.0
299.11080503463745,0,57,0,0,0.0
299.2444431781769,0,57,0,0,0.0
299.37376713752747,0,57,0,0,0.0
299.4761161804199,0,57,0,0,0.0
299.6017892360687,0,57,0,0,0.0
299.73844504356384,0,57,0,0,0.0
299.87138295173645,0,57,0,0,0.0
300.00819301605225,0,56,0,-7,7.0
300.13210701942444,0,56,0,0,0.0
300.2440650463104,0,56,0,0,0.0
300.3688099384308,0,56,0,0,0.0
300.51362705230713,0,58,1,13,13.038404810405298
300.6387188434601,0,57,-2402,-7,2402.010199811816
300.7627251148224,0,57,0,0,0.0
300.8750650882721,0,56,0,-8,8.0
300.9992690086365,0,56,0,0,0.0
301.11170721054077,0,56,0,0,0.0
301.21618604660034,0,56,0,0,0.0
301.34084391593933,0,56,0,0,0.0
301.4653081893921,0,56,0,0,0.0
301.5783631801605,0,55,0,-8,8.0
301.7141411304474,0,56,0,7,7.0
301.8391420841217,0,56,0,0,0.0
301.97148299217224,0,56,0,0,0.0
302.0742199420929,0,57,0,9,9.0
302.2070801258087,0,57,0,0,0.0
302.29926228523254,0,57,0,0,0.0
302.413113117218,0,57,0,0,0.0
302.5360219478607,0,57,0,0,0.0
302.67110300064087,0,57,0,0,0.0
302.80476903915405,0,57,0,0,0.0
302.9377341270447,0,56,0,-7,7.0
303.04830408096313,0,56,0,0,0.0
303.18105006217957,0,56,0,0,0.0
303.3157591819763,0,56,0,0,0.0
303.44225311279297,0,56,0,0,0.0
303.5445251464844,0,57,0,9,9.0
303.6702210903168,0,57,0,0,0.0
303.77284812927246,0,57,0,0,0.0
303.90722012519836,0,57,0,0,0.0
304.043585062027,0,57,0,0,0.0
304.1811320781708,0,57,0,0,0.0
304.3151741027832,0,56,0,-7,7.0
304.4518811702728,0,56,0,0,0.0
304.5761420726776,0,56,0,0,0.0
304.7121560573578,0,56,0,0,0.0
304.8154101371765,0,55,0,-9,9.0
304.9404790401459,0,56,0,7,7.0
305.07629799842834,0,56,0,0,0.0
305.2094900608063,0,56,0,0,0.0
305.31205797195435,0,56,0,0,0.0
305.4456901550293,0,56,0,0,0.0
305.5488750934601,0,57,0,9,9.0
305.6719479560852,0,56,0,-8,8.0
305.7739682197571,0,56,0,0,0.0
305.88487815856934,0,56,0,0,0.0
306.00804710388184,0,56,0,0,0.0
306.117849111557,0,57,0,9,9.0
306.25166726112366,0,56,0,-7,7.0
306.37630009651184,0,56,0,0,0.0
306.5121650695801,0,56,0,0,0.0
306.64813899993896,0,56,0,0,0.0
306.78406023979187,0,55,1,-7,7.0710678118654755
306.9091351032257,0,56,-2452,7,2452.009991823035
307.042475938797,0,56,0,0,0.0
307.176185131073,0,56,0,0,0.0
307.27829599380493,0,56,0,0,0.0
307.4145851135254,0,56,0,0,0.0
307.5488119125366,0,56,0,0,0.0
307.6602830886841,0,56,0,0,0.0
307.78506803512573,0,56,0,0,0.0
307.9228971004486,0,55,0,-7,7.0
308.0541260242462,0,55,0,0,0.0
308.1818060874939,0,55,0,0,0.0
308.3172001838684,0,55,0,0,0.0
308.4189579486847,0,55,0,0,0.0
308.5509159564972,0,56,0,7,7.0
308.6773281097412,0,56,0,0,0.0
308.790580034256,0,56,0,0,0.0
308.9127690792084,0,56,0,0,0.0
309.04791021347046,0,55,0,-7,7.0
309.18226289749146,0,55,0,0,0.0
309.31898307800293,0,55,0,0,0.0
309.44312596321106,0,54,0,-8,8.0
309.553719997406,0,54,0,0,0.0
309.6793141365051,0,55,0,7,7.0
309.8144271373749,0,55,0,0,0.0
309.95002698898315,0,56,0,7,7.0
310.07481813430786,0,55,0,-8,8.0
310.17586517333984,0,54,0,-9,9.0
310.27711606025696,0,54,0,0,0.0
310.3794410228729,0,54,0,0,0.0
310.49034905433655,0,54,0,0,0.0
310.6068739891052,0,54,0,0,0.0
310.72013998031616,0,54,0,0,0.0
310.8211991786957,0,54,0,0,0.0
310.9465410709381,0,54,0,0,0.0
311.05914521217346,0,54,0,0,0.0
311.18301796913147,0,53,0,-8,8.0
311.31613206863403,0,54,0,7,7.0
311.44178104400635,0,54,0,0,0.0
311.5875680446625,0,55,0,6,6.0
311.7131950855255,0,55,0,0,0.0
311.8490800857544,0,54,0,-7,7.0
311.9617929458618,0,54,0,0,0.0
312.08891701698303,0,54,0,0,0.0
312.2218391895294,0,54,0,0,0.0
312.3460168838501,0,54,0,0,0.0
312.4815411567688,0,54,0,0,0.0
312.58392906188965,0,54,0,0,0.0
312.7189691066742,0,54,0,0,0.0
312.82072710990906,0,54,0,0,0.0
312.9547071456909,0,54,0,0,0.0
313.0929219722748,0,54,1,0,1.0
313.2211618423462,0,54,-2441,0,2441.0
313.3439211845398,0,55,0,8,8.0
313.4817340373993,0,55,0,0,0.0
313.6254551410675,0,54,0,-6,6.0
313.7491829395294,0,54,0,0,0.0
313.88495111465454,0,54,0,0,0.0
314.021812915802,0,53,0,-7,7.0
314.14704608917236,0,53,0,0,0.0
314.24989008903503,0,54,0,9,9.0
314.3871989250183,0,53,0,-7,7.0
314.521427154541,0,53,0,0,0.0
314.65868306159973,0,54,0,7,7.0
314.75807213783264,0,53,0,-10,10.0
314.8935751914978,0,54,0,7,7.0
315.0292809009552,0,54,0,0,0.0
315.1515009403229,0,53,0,-8,8.0
315.25565791130066,0,54,0,9,9.0
315.35963201522827,0,53,0,-9,9.0
315.4843351840973,0,54,0,8,8.0
315.6218931674957,0,53,0,-7,7.0
315.7557120323181,0,54,0,7,7.0
315.8591220378876,0,53,0,-9,9.0
315.98472118377686,0,53,0,0,0.0
316.1252462863922,0,53,0,0,0.0
316.2586181163788,0,53,0,0,0.0
316.38349628448486,0,53,0,0,0.0
316.518568277359,0,53,0,0,0.0
316.6570210456848,0,53,0,0,0.0
316.7882878780365,0,53,0,0,0.0
316.8893811702728,0,53,0,0,0.0
316.98853182792664,0,54,0,10,10.0
317.08830523490906,0,54,0,0,0.0
317.19079399108887,0,53,0,-9,9.0
317.31370210647583,0,53,0,0,0.0
317.4257881641388,0,53,0,0,0.0
317.52855014801025,0,53,0,0,0.0
317.6552710533142,0,53,0,0,0.0
317.788850069046,0,53,0,0,0.0
317.9245491027832,0,53,0,0,0.0
318.0277650356293,0,53,0,0,0.0
318.1518051624298,0,53,0,0,0.0
318.25543117523193,0,53,0,0,0.0
318.3590838909149,0,53,0,0,0.0
318.4917769432068,0,54,0,7,7.0
318.6160750389099,0,54,0,0,0.0
318.71793723106384,0,54,0,0,0.0
318.8528800010681,0,54,0,0,0.0
319.02110624313354,0,53,0,-5,5.0
319.1562490463257,0,53,0,0,0.0
319.25847911834717,0,53,0,0,0.0
319.3923649787903,0,53,1,0,1.0
319.52924704551697,0,53,-2333,0,2333.0
319.6530222892761,0,53,0,0,0.0
319.7989270687103,0,53,0,0,0.0
319.8979911804199,0,53,0,0,0.0
320.0221621990204,0,53,0,0,0.0
320.13409209251404,0,53,0,0,0.0
320.255597114563,0,53,0,0,0.0
320.3874542713165,0,52,0,-7,7.0
320.48851919174194,0,53,0,9,9.0
320.6218421459198,0,53,0,0,0.0
320.7245991230011,0,53,0,0,0.0
320.86141419410706,0,53,0,0,0.0
320.9879789352417,0,53,0,0,0.0
321.1231610774994,0,53,0,0,0.0
321.2580680847168,0,53,0,0,0.0
321.3940999507904,0,53,0,0,0.0
321.5251979827881,0,53,0,0,0.0
321.66460609436035,0,52,0,-7,7.0
321.9269881248474,0,53,0,3,3.0
322.09325408935547,0,53,0,0,0.0
322.1945152282715,0,52,0,-9,9.0
322.32933712005615,0,53,0,7,7.0
322.46473813056946,0,53,0,0,0.0
322.5908761024475,0,53,0,0,0.0
322.69063115119934,0,53,0,0,0.0
322.8244731426239,0,53,0,0,0.0
322.9603581428528,0,53,0,0,0.0
323.05957293510437,0,53,0,0,0.0
323.1960380077362,0,53,0,0,0.0
323.32646799087524,0,53,0,0,0.0
323.4307200908661,0,52,0,-9,9.0
323.56742906570435,0,53,0,7,7.0
323.6679232120514,0,53,0,0,0.0
323.8002531528473,0,53,0,0,0.0
323.902526140213,0,53,0,0,0.0
324.0256550312042,0,53,0,0,0.0
324.15995693206787,0,53,0,0,0.0
324.2923240661621,0,53,0,0,0.0
324.39369201660156,0,53,0,0,0.0
324.5286271572113,0,53,0,0,0.0
324.66306495666504,0,53,0,0,0.0
324.8014829158783,0,52,0,-7,7.0
324.93700909614563,0,53,0,7,7.0
325.06501388549805,0,52,0,-7,7.0
325.1987271308899,0,52,0,0,0.0
325.3339149951935,0,52,0,0,0.0
325.465754032135,0,53,0,7,7.0
325.5908908843994,0,52,0,-7,7.0
325.72639513015747,0,52,0,0,0.0
325.8656060695648,0,52,0,0,0.0
325.96796107292175,0,52,1,0,1.0
326.09516620635986,0,52,-2562,0,2562.0
326.22764706611633,0,53,0,7,7.0
326.33604288101196,0,52,0,-9,9.0
326.4586350917816,0,52,0,0,0.0
326.55988597869873,0,53,0,9,9.0
326.672265291214,0,52,0,-8,8.0
326.7955410480499,0,52,0,0,0.0
326.89799308776855,0,52,0,0,0.0
327.031934261322,0,52,0,0,0.0
327.1680190563202,0,52,0,0,0.0
327.29511404037476,0,53,0,7,7.0
327.3959701061249,0,53,0,0,0.0
327.52922105789185,0,53,0,0,0.0
327.6701731681824,0,53,0,0,0.0
327.8028621673584,0,52,0,-7,7.0
327.92861104011536,0,52,0,0,0.0
328.0274999141693,0,52,0,0,0.0
328.1275451183319,0,52,0,0,0.0
328.2709710597992,0,52,0,0,0.0
328.3990170955658,0,52,0,0,0.0
328.5347239971161,0,52,0,0,0.0
328.66032099723816,0,52,0,0,0.0
328.77203822135925,0,52,0,0,0.0
328.89049911499023,0,52,0,0,0.0
329.06043696403503,0,52,0,0,0.0
329.19969296455383,0,52,0,0,0.0
329.33266401290894,0,52,0,0,0.0
329.46638202667236,0,52,0,0,0.0
329.69498801231384,0,52,0,0,0.0
329.93991112709045,0,52,0,0,0.0
330.0761241912842,0,52,0,0,0.0
330.23026514053345,0,53,0,6,6.0
330.3313698768616,0,52,0,-9,9.0
330.4314270019531,0,52,0,0,0.0
330.5430040359497,0,52,0,0,0.0
330.64448404312134,0,52,0,0,0.0
330.76792907714844,0,52,0,0,0.0
330.90215611457825,0,52,0,0,0.0
331.0371639728546,0,52,0,0,0.0
331.16233706474304,0,52,0,0,0.0
331.26455998420715,0,52,0,0,0.0
331.36786103248596,0,53,0,9,9.0
331.46950006484985,0,53,0,0,0.0
331.56947803497314,0,52,0,-10,10.0
331.708683013916,0,52,0,0,0.0
331.8419420719147,0,53,0,7,7.0
331.965448141098,0,52,0,-8,8.0
332.06750202178955,0,52,0,0,0.0
332.19817304611206,0,52,0,0,0.0
332.30258107185364,0,53,0,9,9.0
332.4390549659729,0,52,1,-7,7.0710678118654755
332.5664710998535,0,52,-2609,0,2609.0
332.7018520832062,0,52,0,0,0.0
332.8453061580658,0,51,0,-6,6.0
332.96953105926514,0,52,0,8,8.0
333.0817000865936,0,52,0,0,0.0
333.2062680721283,0,53,0,8,8.0
333.3300931453705,0,53,0,0,0.0
333.43172907829285,0,52,0,-9,9.0
333.5443420410156,0,52,0,0,0.0
333.6671931743622,0,52,0,0,0.0
333.7782709598541,0,52,0,0,0.0
333.8675329685211,0,52,0,0,0.0
333.96809911727905,0,52,0,0,0.0
334.1036252975464,0,52,0,0,0.0
334.2044451236725,0,52,0,0,0.0
334.3405239582062,0,52,0,0,0.0
334.4743411540985,0,52,0,0,0.0
334.57618498802185,0,52,0,0,0.0
334.70165491104126,0,52,0,0,0.0
334.8363370895386,0,51,0,-7,7.0
334.93931794166565,0,51,0,0,0.0
335.04153203964233,0,52,0,9,9.0
335.1449570655823,0,52,0,0,0.0
335.28069710731506,0,52,0,0,0.0
335.40235900878906,0,52,0,0,0.0
335.50412702560425,0,52,0,0,0.0
335.60586810112,0,52,0,0,0.0
335.7405970096588,0,52,0,0,0.0
335.8664171695709,0,52,0,0,0.0
335.97718024253845,0,52,0,0,0.0
336.09958696365356,0,52,0,0,0.0
336.2119040489197,0,50,0,-17,17.0
336.34770822525024,0,52,0,14,14.0
336.47264194488525,0,52,0,0,0.0
336.6195430755615,0,52,0,0,0.0
336.7808041572571,0,52,0,0,0.0
336.91076612472534,0,52,0,0,0.0
337.05853724479675,0,51,0,-6,6.0
337.21373105049133,0,50,0,-6,6.0
337.3376302719116,0,52,0,16,16.0
337.4716920852661,0,52,0,0,0.0
337.5728180408478,0,52,0,0,0.0
337.67557287216187,0,52,0,0,0.0
337.8094210624695,0,52,0,0,0.0
337.91229796409607,0,52,0,0,0.0
338.03693103790283,0,52,0,0,0.0
338.1494719982147,0,51,0,-8,8.0
338.28043603897095,0,51,0,0,0.0
338.40679812431335,0,52,0,7,7.0
338.50804018974304,0,52,0,0,0.0
338.6097550392151,0,52,1,0,1.0
338.70999813079834,0,52,-3377,0,3377.0
338.8466658592224,0,52,0,0,0.0
338.9833400249481,0,52,0,0,0.0
339.1095778942108,0,52,0,0,0.0
339.2094099521637,0,52,0,0,0.0
339.33307218551636,0,51,0,-8,8.0
339.44398617744446,0,51,0,0,0.0
339.5785710811615,0,52,0,7,7.0
339.6802270412445,0,51,0,-9,9.0
339.7854859828949,0,51,0,0,0.0
339.9095380306244,0,51,0,0,0.0
340.04633498191833,0,50,0,-7,7.0
340.1790680885315,0,51,0,7,7.0
340.3114459514618,0,51,0,0,0.0
340.4451251029968,0,52,0,7,7.0
340.54518008232117,0,52,0,0,0.0
340.6773190498352,0,52,0,0,0.0
340.77833223342896,0,52,0,0,0.0
340.9550840854645,0,52,0,0,0.0
341.09078907966614,0,51,0,-7,7.0
341.21336698532104,0,51,0,0,0.0
341.31469202041626,0,51,0,0,0.0
341.44889998435974,0,52,0,7,7.0
341.552139043808,0,52,0,0,0.0
341.65329909324646,0,52,0,0,0.0
341.7874810695648,0,51,0,-7,7.0
341.8782241344452,0,50,0,-11,11.0
342.01486992836,0,50,0,0,0.0
342.1200671195984,0,50,0,0,0.0
342.255576133728,0,51,0,7,7.0
342.37724900245667,0,51,0,0,0.0
342.4785499572754,0,51,0,0,0.0
342.58097982406616,0,51,0,0,0.0
342.7168629169464,0,50,0,-7,7.0
342.8483691215515,0,51,0,7,7.0
342.97102308273315,0,51,0,0,0.0
343.08692026138306,0,50,0,-8,8.0
343.2096529006958,0,50,0,0,0.0
343.34239506721497,0,50,0,0,0.0
343.4533438682556,0,50,0,0,0.0
343.5809142589569,0,50,0,0,0.0
343.7180690765381,0,50,0,0,0.0
343.82010102272034,0,50,0,0,0.0
343.9433991909027,0,50,0,0,0.0
344.0553252696991,0,50,0,0,0.0
344.1807930469513,0,51,0,7,7.0
344.31627893447876,0,51,0,0,0.0
344.45494294166565,0,51,0,0,0.0
344.5880959033966,0,52,0,7,7.0
344.688246011734,0,51,0,-9,9.0
344.81415700912476,0,51,1,0,1.0
344.9140999317169,0,50,-3450,-10,3450.0144927231827
345.0470290184021,0,50,0,0,0.0
345.1808202266693,0,50,0,0,0.0
345.2815489768982,0,50,0,0,0.0
345.3815619945526,0,50,0,0,0.0
345.4917359352112,0,49,0,-9,9.0
345.6241021156311,0,50,0,7,7.0
345.7572000026703,0,49,0,-7,7.0
345.89039516448975,0,50,0,7,7.0
346.0163559913635,0,50,0,0,0.0
346.11905908584595,0,50,0,0,0.0
346.2193400859833,0,50,0,0,0.0
346.3205361366272,0,50,0,0,0.0
346.4235329627991,0,50,0,0,0.0
346.5465741157532,0,50,0,0,0.0
346.647469997406,0,50,0,0,0.0
346.7548520565033,0,50,0,0,0.0
346.88951802253723,0,50,0,0,0.0
347.02725291252136,0,50,0,0,0.0
347.1542510986328,0,51,0,7,7.0
347.2539849281311,0,50,0,-10,10.0
347.35593485832214,0,50,0,0,0.0
347.4797649383545,0,50,0,0,0.0
347.58932399749756,0,50,0,0,0.0
347.69067788124084,0,49,0,-9,9.0
347.81719398498535,0,50,0,7,7.0
347.9481372833252,0,50,0,0,0.0
348.0505619049072,0,50,0,0,0.0
348.1768391132355,0,49,0,-7,7.0
348.28786516189575,0,50,0,9,9.0
348.4254231452942,0,50,0,0,0.0
348.55963802337646,0,50,0,0,0.0
348.68103313446045,0,49,0,-8,8.0
348.7816481590271,0,50,0,9,9.0
348.88383197784424,0,50,0,0,0.0
348.9864161014557,0,49,0,-9,9.0
349.0995969772339,0,50,0,8,8.0
349.2142000198364,0,50,0,0,0.0
349.31470823287964,0,49,0,-9,9.0
349.41472911834717,0,50,0,9,9.0
349.5578999519348,0,49,0,-6,6.0
349.6567280292511,0,50,0,10,10.0
349.79423809051514,0,50,0,0,0.0
349.91776990890503,0,49,0,-8,8.0
350.03202509880066,0,50,0,8,8.0
350.15664410591125,0,49,0,-8,8.0
350.25658416748047,0,50,0,10,10.0
350.3898868560791,0,49,0,-7,7.0
350.4898762702942,0,50,0,10,10.0
350.591676235199,0,49,0,-9,9.0
350.7247290611267,0,50,1,7,7.0710678118654755
350.8590052127838,0,49,-2611,-7,2611.0093833611554
350.98451924324036,0,50,0,7,7.0
351.1005890369415,0,49,0,-8,8.0
351.2216329574585,0,49,0,0,0.0
351.3213129043579,0,49,0,0,0.0
351.42406392097473,0,50,0,9,9.0
351.5240671634674,0,49,0,-9,9.0
351.65798115730286,0,50,0,7,7.0
351.795284986496,0,49,0,-7,7.0
351.9199709892273,0,49,0,0,0.0
352.02099204063416,0,50,0,9,9.0
352.1214551925659,0,49,0,-9,9.0
352.2567210197449,0,49,0,0,0.0
352.35764718055725,0,50,0,9,9.0
352.4594280719757,0,50,0,0,0.0
352.5954689979553,0,49,0,-7,7.0
352.7207531929016,0,49,0,0,0.0
352.821102142334,0,49,0,0,0.0
352.921266078949,0,49,0,0,0.0
353.02260303497314,0,49,0,0,0.0
353.12440490722656,0,49,0,0,0.0
353.229914188385,0,50,0,9,9.0
353.3545000553131,0,49,0,-8,8.0
353.4572992324829,0,49,0,0,0.0
353.55715918540955,0,50,0,10,10.0
353.65989899635315,0,49,0,-9,9.0
